City,community_id,Community,Latitude,Longitude,Pincode,Tonnage Apr 2025,Trees Saved Apr 2025,CO2 Kgs Averted Apr 2025,Households Participation % Apr 2025,Segregation Compliance % Apr 2025,Tonnage May 2025,Trees Saved May 2025,CO2 Kgs Averted May 2025,Households Participation % May 2025,Segregation Compliance % May 2025,Tonnage Jun 2025,Trees Saved Jun 2025,CO2 Kgs Averted Jun 2025,Households Participation % Jun 2025,Segregation Compliance % Jun 2025,Tonnage Jul 2025,Trees Saved Jul 2025,CO2 Kgs Averted Jul 2025,Households Participation % Jul 2025,Segregation Compliance % Jul 2025,Tonnage Aug 2025,Trees Saved Aug 2025,CO2 Kgs Averted Aug 2025,Households Participation % Aug 2025,Segregation Compliance % Aug 2025,Tonnage Sep 2025,Trees Saved Sep 2025,CO2 Kgs Averted Sep 2025,Households Participation % Sep 2025,Segregation Compliance % Sep 2025,Tonnage Oct 2025,Trees Saved Oct 2025,CO2 Kgs Averted Oct 2025,Households Participation % Oct 2025,Segregation Compliance % Oct 2025
Mumbai,284,C222,19.04373,73.06174,410210,128.38,1.153,282.436,32.31,,103.51,0.929,227.722,26.92,,98.63,0.885,216.986,30.77,,158.37,1.422,348.414,27.94,,169.3,1.52,372.46,30.36,,175.6,1.576,386.32,29.46,,152.36,1.368,335.192,28.57,
Mumbai,480,C223,19.04391,73.06562,410210,27.29,0.245,60.038,11.43,,10.47,0.094,23.034,9.52,,13.68,0.123,30.096,8.33,,17.85,0.16,39.27,7.62,,16.53,0.148,36.366,7.14,,25.32,0.227,55.704,11.9,,22.49,0.202,49.478,7.62,
Mumbai,158,C224,19.04767,73.06583,410210,17.46,0.157,38.412,22,,25.08,0.225,55.176,25,,15.51,0.139,34.122,20,,17.05,0.153,37.51,16,,18.82,0.169,41.404,22.5,,20.9,0.188,45.98,25,,27.05,0.243,59.51,22,
Mumbai,184,C225,19.04679,73.06728,410210,26.41,0.237,58.102,16.36,,10.43,0.094,22.946,9.09,,19.82,0.178,43.604,18.18,,23.7,0.213,52.14,16.36,,30.73,0.276,67.606,18.18,,37.78,0.339,83.116,20.45,,41.01,0.368,90.222,16.36,
Mumbai,413,C226,19.03729,73.06855,410210,25.59,0.23,56.298,7,,19.32,0.173,42.504,6.25,,16.36,0.147,35.992,7.28,,26.59,0.239,58.498,7.1,,15.47,0.139,34.034,4.84,,18.11,0.163,39.842,8.06,,22.46,0.202,49.412,7.74,
Mumbai,160,C227,19.04732,73.0699,410210,222.89,2.001,490.358,23.58,,200.25,1.798,440.55,22.73,,162.04,1.455,356.488,18.86,,279.03,2.505,613.866,20,,180.86,1.624,397.892,19.93,,202.31,1.816,445.082,21.03,,287.6,2.582,632.72,23.01,
Mumbai,576,C228,19.04795,73.07041,410210,19.05,0.171,41.91,18.33,,18,0.162,39.6,16.67,,15.86,0.142,34.892,18.75,,21.39,0.192,47.058,19.05,,29.9,0.268,65.78,28.85,,18.53,0.166,40.766,21.15,,34.98,0.314,76.956,21.54,
Mumbai,170,C229,19.06963,73.0705,410210,42.42,0.381,93.324,11.11,,13.07,0.117,28.754,5.56,,21.26,0.191,46.772,12.5,,18.49,0.166,40.678,5.56,,16.31,0.146,35.882,8.33,,16.6,0.149,36.52,6.94,,12.55,0.113,27.61,5.56,
Mumbai,207,C230,19.07239,73.07124,410210,25.29,0.227,55.638,12,,27.58,0.248,60.676,10,,15.01,0.135,33.022,5,,17.71,0.159,38.962,5.33,,13.24,0.119,29.128,8.33,,39.43,0.354,86.746,13.33,,33.3,0.299,73.26,12,
Mumbai,498,C231,19.07084,73.07161,410210,23.17,0.208,50.974,4,,5.4,0.048,11.88,1,,9.39,0.084,20.658,5,,14.86,0.133,32.692,4,,15.3,0.137,33.66,1,,9.88,0.089,21.736,3,,23.66,0.212,52.052,4,
Mumbai,325,C232,19.05185,73.07242,410210,41.38,0.371,91.036,12.5,,7.16,0.064,15.752,4.69,,13.39,0.12,29.458,9.38,,8.54,0.077,18.788,5,,8.13,0.073,17.886,4.69,,7.3,0.066,16.06,4.69,,10.38,0.093,22.836,3.75,
Mumbai,491,C233,19.04981,73.07438,410210,119.87,1.076,263.714,32.9,,94.26,0.846,207.372,30.16,,111.05,0.997,244.31,34.38,,210,1.885,462,31.03,,174.88,1.57,384.736,33.7,,169.98,1.526,373.956,34.5,,334.12,3,735.064,36.22,
Mumbai,350,C234,19.04838,73.07494,410210,77.97,0.7,171.534,11,,53.96,0.484,118.712,11.26,,105.82,0.95,232.804,13.79,,139.69,1.254,307.318,11.72,,135.86,1.22,298.892,16.38,,59.78,0.537,131.516,12.07,,97.12,0.872,213.664,12.41,
Mumbai,157,C235,19.07168,73.07561,410210,69.58,0.625,153.076,20,,53.86,0.484,118.492,11.21,,116.91,1.05,257.202,21.55,,93.31,0.838,205.282,16.55,,64.67,0.581,142.274,18.1,,62.07,0.557,136.554,15.18,,73.48,0.66,161.656,17.86,
Mumbai,155,C236,19.04622,73.08364,410210,11.7,0.105,25.74,4.71,,10.9,0.098,23.98,5.88,,2.95,0.026,6.49,1.47,,9.6,0.086,21.12,4.71,,5.58,0.05,12.276,2.94,,6.9,0.062,15.18,4.41,,8.29,0.074,18.238,4.71,
Mumbai,610,C237,19.02462,73.0881,410209,0,0,0,0,,0,0,0,0,,0,0,0,0,,3.95,0.035,8.69,2.56,,3.4,0.031,7.48,6.25,,11.77,0.106,25.894,9.38,,13.18,0.118,28.996,9.3,
Mumbai,564,C238,19.02213,73.09134,410209,8.79,0.079,19.338,5.71,,11.04,0.099,24.288,7.14,,17.2,0.154,37.84,7.58,,22.26,0.2,48.972,8.57,,18.57,0.167,40.854,8.93,,17.14,0.154,37.708,8.93,,61.63,0.553,135.586,18.57,
Mumbai,489,C239,19.03727,73.10295,410218,167.32,1.502,368.104,5.14,,124.12,1.114,273.064,4.54,,122.28,1.098,269.016,6.37,,162.38,1.458,357.236,4.96,,178.71,1.604,393.162,5.86,,189.06,1.697,415.932,5.71,,339.33,3.046,746.526,7.51,
Mumbai,593,C240,18.99523,73.10672,410206,3.61,0.032,7.942,3.28,,23.89,0.214,52.558,14.29,,17.98,0.161,39.556,10.94,,9.97,0.09,21.934,6.1,,38.6,0.347,84.92,17.65,,30.39,0.273,66.858,13.24,,66.97,0.601,147.334,16.33,
Mumbai,592,C241,18.99329,73.11376,410206,25.66,0.23,56.452,16.42,,25.11,0.225,55.242,12.5,,37.84,0.34,83.248,17.33,,49.44,0.444,108.768,13.13,,43.47,0.39,95.634,16.67,,62.23,0.559,136.906,16.67,,65.45,0.588,143.99,20,
Mumbai,562,C242,18.99653,73.11489,410206,387.01,3.474,851.422,20.95,,207.29,1.861,456.038,14.05,,179.57,1.612,395.054,14.35,,152.91,1.373,336.402,9.72,,265.84,2.387,584.848,14.02,,207.48,1.863,456.456,13.89,,394.46,3.541,867.812,16.22,
Mumbai,601,C243,18.99112,73.1338,410206,0,0,0,0,,20.73,0.186,45.606,19.23,,20.64,0.185,45.408,23.08,,10.8,0.097,23.76,9.86,,32.82,0.295,72.204,18.18,,52.52,0.471,115.544,12.16,,66.54,0.597,146.388,19.01,
Mumbai,591,C244,18.99239,73.13693,410206,215.05,1.931,473.11,25.53,,172.72,1.551,379.984,15.94,,187.84,1.686,413.248,20.14,,255.17,2.291,561.374,17.75,,187.58,1.684,412.676,17.65,,219.95,1.975,483.89,17.57,,387.53,3.479,852.566,21.06,
Delhi,390,C245,28.47748,76.98627,122006,43.33,0.389,95.326,12,,87.36,0.784,192.192,16.15,,69.22,0.621,152.284,18.27,,78.16,0.702,171.952,20.19,,128.45,1.153,282.59,21.54,,72.81,0.654,160.182,16.35,,112.41,1.009,247.302,14.62,
Delhi,462,C246,28.51304,77.00388,122017,503.94,4.524,1108.668,54.87,,607.4,5.453,1336.28,48.51,,484.46,4.349,1065.812,51.7,,569.8,5.115,1253.56,52.84,,692.35,6.216,1523.17,47.51,,527.27,4.734,1159.994,54.8,,819.31,7.355,1802.482,51.82,
Delhi,391,C247,28.51419,77.00447,122017,147.52,1.324,324.544,38.19,,207,1.858,455.4,51.11,,148.95,1.337,327.69,50.93,,187.6,1.684,412.72,52.25,,238.2,2.138,524.04,42.86,,141.99,1.275,312.378,48.21,,268.77,2.413,591.294,51.43,
Delhi,463,C248,28.50943,77.00584,122017,530.74,4.765,1167.628,26.13,,714.7,6.416,1572.34,27.35,,567.23,5.092,1247.906,24.69,,739.78,6.641,1627.516,21.76,,582.44,5.229,1281.368,19.93,,591.33,5.309,1300.926,22.39,,860.43,7.725,1892.946,22.15,
Delhi,464,C249,28.5133,77.0062,122017,10.04,0.09,22.088,6.25,,8.88,0.08,19.536,5,,0,0,0,0,,5.95,0.053,13.09,6.25,,7.55,0.068,16.61,7.5,,1.51,0.014,3.322,3.13,,5.65,0.051,12.43,5,
Delhi,227,C250,28.50728,77.00895,122017,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Delhi,590,C251,28.61816,77.03546,110059,66.42,0.596,146.124,26.51,,102.76,0.923,226.072,26.32,,62.19,0.558,136.818,23.4,,86.66,0.778,190.652,26.04,,134.63,1.209,296.186,28.33,,72.11,0.647,158.642,23.47,,148.86,1.336,327.492,23.2,
Delhi,92,C252,28.43161,77.03564,122001,437.69,3.929,962.918,29.92,,596.2,5.352,1311.64,33.63,,418.38,3.756,920.436,30.8,,516.46,4.637,1136.212,34.96,,603.39,5.417,1327.458,31.82,,516.87,4.64,1137.114,34.13,,747.08,6.707,1643.576,37.17,
Delhi,329,C253,28.57594,77.04259,110075,25.81,0.232,56.782,11.43,,38.99,0.35,85.778,15,,29.62,0.266,65.164,17.19,,28.39,0.255,62.458,17.19,,47.29,0.425,104.038,18.75,,36.3,0.326,79.86,14.06,,41.52,0.373,91.344,8.75,
Delhi,589,C254,28.57967,77.04466,110075,22.96,0.206,50.512,3.6,,12.19,0.109,26.818,2.86,,12.47,0.112,27.434,2.68,,23.7,0.213,52.14,6.25,,21.34,0.192,46.948,2.86,,10.09,0.091,22.198,2.68,,12.44,0.112,27.368,2.14,
Delhi,476,C255,28.40323,77.04562,122018,154.21,1.384,339.262,38.52,,122.74,1.102,270.028,43.52,,130.37,1.17,286.814,37.61,,158.52,1.423,348.744,39.29,,105.23,0.945,231.506,35.71,,156.28,1.403,343.816,38.57,,129.64,1.164,285.208,32.14,
Delhi,236,C256,28.41415,77.04709,122018,375.5,3.371,826.1,34.66,,543.55,4.88,1195.81,42.71,,430.78,3.867,947.716,39.64,,434.86,3.904,956.692,39.03,,596.79,5.358,1312.938,36.05,,463.54,4.161,1019.788,37.66,,555.09,4.983,1221.198,42.89,
Delhi,220,C257,28.5823,77.04998,110075,54.81,0.492,120.582,24.24,,49.54,0.445,108.988,22.67,,48.02,0.431,105.644,25,,60.05,0.539,132.11,31.67,,91.76,0.824,201.872,33.33,,55.92,0.502,123.024,23.33,,74.2,0.666,163.24,22.67,
Delhi,431,C258,28.59444,77.05286,110075,40.06,0.36,88.132,13.39,,27.17,0.244,59.774,9.6,,14,0.126,30.8,7,,33.8,0.303,74.36,11,,47.28,0.424,104.016,11.11,,20.85,0.187,45.87,9,,28.21,0.253,62.062,6.45,
Delhi,514,C259,28.56031,77.05447,110075,122.19,1.097,268.818,32.56,,144.12,1.294,317.064,26.67,,105.93,0.951,233.046,25,,174.53,1.567,383.966,28.79,,205.69,1.847,452.518,34.94,,173.81,1.56,382.382,31.62,,215.21,1.932,473.462,27.65,
Delhi,492,C260,28.35009,77.06554,122018,250.03,2.245,550.066,39.29,,174.64,1.568,384.208,44.74,,137.37,1.233,302.214,35.06,,272.41,2.446,599.302,42.53,,271.11,2.434,596.442,45.38,,441.85,3.967,972.07,46.79,,542.87,4.874,1194.314,51.21,
Delhi,128,C261,28.40277,77.08881,122002,1117.04,10.028,2457.488,46.09,,1067.53,9.584,2348.566,57.09,,1229.74,11.04,2705.428,45.19,,1242.86,11.158,2734.292,56.12,,1356.88,12.181,2985.136,44.88,,1619.24,14.537,3562.328,55.25,,1826.29,16.396,4017.838,46.91,
Delhi,98,C262,28.44088,77.10067,122002,615.72,5.528,1354.584,38.48,,505.76,4.54,1112.672,46.46,,467.16,4.194,1027.752,42.38,,722.24,6.484,1588.928,45.61,,522.58,4.691,1149.676,41.77,,583.64,5.24,1284.008,42.93,,614.99,5.521,1352.978,40.24,
Delhi,351,C263,28.63147,77.11867,110064,69.7,0.626,153.34,18.27,,115.27,1.035,253.594,21.7,,83.58,0.75,183.876,19.37,,114.14,1.025,251.108,22.56,,163.45,1.467,359.59,21.22,,115.6,1.038,254.32,27.55,,237.11,2.129,521.642,29.39,
Delhi,97,C264,28.57448,77.16359,110021,219.71,1.972,483.362,15.51,,183.31,1.646,403.282,21.92,,165.25,1.484,363.55,22.69,,348.29,3.127,766.238,28.62,,186.73,1.676,410.806,21.98,,291.36,2.616,640.992,31.47,,261.84,2.351,576.048,22.41,
Delhi,188,C265,28.49586,77.18483,110070,11.03,0.099,24.266,6.06,,13.1,0.118,28.82,15,,10.03,0.09,22.066,15,,4.59,0.041,10.098,4,,23.45,0.211,51.59,15,,33.39,0.3,73.458,15,,30.37,0.273,66.814,14.81,
Delhi,602,C266,28.69462,77.20535,110009,0,0,0,0,,8.31,0.075,18.282,9.62,,9.38,0.084,20.636,4.81,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
Delhi,298,C267,28.68887,77.21481,110007,83.17,0.747,182.974,23.02,,108.69,0.976,239.118,20,,92.38,0.829,203.236,24.17,,195.98,1.759,431.156,32,,128.73,1.156,283.206,28.33,,128.03,1.149,281.666,28.33,,190.4,1.709,418.88,28,
Delhi,440,C268,28.58014,77.24849,110014,22.55,0.202,49.61,12.5,,36.66,0.329,80.652,15.56,,14.17,0.127,31.174,11.11,,17.4,0.156,38.28,12.5,,7.63,0.068,16.786,4.44,,14.62,0.131,32.164,8.33,,26.43,0.237,58.146,13.33,
Delhi,85,C269,28.56121,77.25259,110065,451.9,4.057,994.18,34.19,,279.29,2.507,614.438,36.86,,294.8,2.647,648.56,35.71,,437.01,3.923,961.422,39.67,,322.1,2.892,708.62,38.75,,320.41,2.876,704.902,38.33,,471.54,4.233,1037.388,32.23,
Delhi,438,C270,28.60996,77.27241,110092,162.25,1.457,356.95,11.3,,176.9,1.588,389.18,14.96,,136.33,1.224,299.926,11.05,,234.08,2.101,514.976,14.53,,164.99,1.481,362.978,14.21,,193.55,1.738,425.81,13.52,,323.57,2.905,711.854,14.31,
Delhi,231,C271,28.49473,77.29066,121009,317.19,2.848,697.818,30.99,,333.67,2.996,734.074,28.67,,240.48,2.159,529.056,28.18,,267.08,2.398,587.576,26.85,,357.32,3.208,786.104,26.39,,300.35,2.696,660.77,30.37,,444.78,3.993,978.516,35.68,
Delhi,89,C272,28.65022,77.30271,110092,85.23,0.765,187.506,29.69,,89.44,0.803,196.768,26.19,,75.58,0.679,166.276,30.43,,95.9,0.861,210.98,31.94,,130.39,1.171,286.858,42.22,,118.2,1.061,260.04,33.33,,129.57,1.163,285.054,30.56,
Delhi,154,C273,28.58792,77.30393,110091,39.25,0.352,86.35,12.09,,46.05,0.413,101.31,16.13,,33.3,0.299,73.26,21.88,,30.52,0.274,67.144,13.75,,20.92,0.188,46.024,15.63,,70.64,0.634,155.408,15,,48.06,0.431,105.732,15.63,
Delhi,93,C274,28.58272,77.34824,201301,260.36,2.337,572.792,15.49,,432.85,3.886,952.27,22.16,,265.3,2.382,583.66,16.28,,305.26,2.74,671.572,14.13,,349.53,3.138,768.966,19.04,,333.84,2.997,734.448,18.58,,539.44,4.843,1186.768,22.75,
Delhi,501,C275,28.67785,77.35208,201010,6.79,0.061,14.938,0.52,,15.21,0.137,33.462,2.92,,28.69,0.258,63.118,4,,32.04,0.288,70.488,4.29,,19.68,0.177,43.296,2.87,,58.65,0.527,129.03,4.55,,19.59,0.176,43.098,1.91,
Delhi,482,C276,28.52304,77.35631,201304,165.32,1.484,363.704,34.48,,140.55,1.262,309.21,29.27,,129.09,1.159,283.998,23.6,,185.63,1.666,408.386,20,,160.69,1.443,353.518,23.71,,321.53,2.887,707.366,32,,226.16,2.03,497.552,29.66,
Delhi,293,C277,28.59442,77.36732,201301,108.9,0.978,239.58,32.08,,159.83,1.435,351.626,35.71,,137.51,1.234,302.522,36.5,,108.84,0.977,239.448,34.07,,149.91,1.346,329.802,31.33,,96.68,0.868,212.696,37.12,,124.24,1.115,273.328,37.88,
Delhi,356,C278,28.54551,77.37587,201304,258.26,2.319,568.172,22.64,,253.8,2.278,558.36,26.1,,358.06,3.214,787.732,26.67,,248.36,2.23,546.392,26.67,,267.83,2.404,589.226,27.67,,323.84,2.907,712.448,26.03,,314.89,2.827,692.758,26.59,
Delhi,87,C279,28.5182,77.38304,201304,937.13,8.413,2061.686,29.39,,634.02,5.692,1394.844,31.76,,676.53,6.074,1488.366,29.29,,806.45,7.24,1774.19,31.6,,699.85,6.283,1539.67,33.67,,915.55,8.219,2014.21,33.38,,833.32,7.481,1833.304,28.95,
Delhi,366,C280,28.5158,77.38642,201304,456.66,4.1,1004.652,25.18,,612.4,5.498,1347.28,30.34,,506.9,4.551,1115.18,28.31,,691.79,6.211,1521.938,29.67,,569.91,5.116,1253.802,29.97,,494.92,4.443,1088.824,28.2,,865.49,7.77,1904.078,27.73,
Delhi,421,C281,28.53133,77.38914,201304,183.41,1.647,403.502,25.64,,130.76,1.174,287.672,22.4,,88.94,0.798,195.668,13.69,,107.28,0.963,236.016,21.35,,132.07,1.186,290.554,18.23,,190.01,1.706,418.022,26.25,,233.6,2.097,513.92,20,
Bangalore,466,C282,12.91576,77.48599,560060,113.6,1.02,249.92,24.21,,142.66,1.281,313.852,25.78,,169.56,1.522,373.032,25,,128.14,1.15,281.908,23.83,,142.4,1.278,313.28,23.83,,138.46,1.243,304.612,20.63,,147.77,1.327,325.094,26.17,
Bangalore,104,C283,12.96891,77.49527,560056,356.4,3.2,784.08,32.44,,313.08,2.811,688.776,31.42,,271.33,2.436,596.926,32.23,,281.99,2.532,620.378,31.33,,206.8,1.857,454.96,26.33,,271.65,2.439,597.63,32.35,,314.71,2.825,692.362,29.88,
Bangalore,445,C284,12.91555,77.50291,560098,202.7,1.82,445.94,29.65,,201.59,1.81,443.498,27.62,,293.51,2.635,645.722,35.12,,225.06,2.02,495.132,34.1,,228.81,2.054,503.382,33.24,,263.02,2.361,578.644,33.03,,257.07,2.308,565.554,29.6,
Bangalore,605,C285,12.91554,77.50339,560098,0,0,0,0,,0,0,0,0,,340.07,3.053,748.154,53.51,,298.15,2.677,655.93,55.8,,362.2,3.252,796.84,58.57,,430.64,3.866,947.408,56.13,,343.26,3.082,755.172,46.69,
Bangalore,358,C286,12.85431,77.50995,560082,130,1.167,286,23.27,,172.74,1.551,380.028,27.33,,261.32,2.346,574.904,30.58,,168.29,1.511,370.238,31.71,,124.69,1.119,274.318,24.24,,244.21,2.192,537.262,30.24,,128.09,1.15,281.798,21.95,
Bangalore,99,C287,12.97473,77.51073,560091,338.61,3.04,744.942,34.08,,285.19,2.56,627.418,33.8,,266.92,2.396,587.224,33.45,,360.78,3.239,793.716,34.72,,321.55,2.887,707.41,34.38,,284.86,2.557,626.692,36.27,,531.74,4.774,1169.828,36.17,
Bangalore,450,C288,12.98158,77.52683,560091,96.3,0.865,211.86,15.14,,86.14,0.773,189.508,18.24,,52.26,0.469,114.972,18.24,,91.76,0.824,201.872,17.84,,62.95,0.565,138.49,18.24,,57.13,0.513,125.686,20.27,,81.42,0.731,179.124,17.3,
Bangalore,333,C289,12.88706,77.54331,560061,1815.85,16.302,3994.87,62.15,,1943.37,17.447,4275.414,65.07,,2689.45,24.145,5916.79,69.4,,2175.36,19.529,4785.792,69.16,,2060.22,18.496,4532.484,59.1,,2604.32,23.38,5729.504,67.43,,2466.51,22.143,5426.322,68.79,
Bangalore,171,C290,12.95746,77.56388,560018,107.25,0.963,235.95,48.89,,76.18,0.684,167.596,54.17,,85.18,0.765,187.396,45.83,,157.42,1.413,346.324,58.89,,85.31,0.766,187.682,45.83,,111.23,0.999,244.706,58.33,,140.59,1.262,309.298,50,
Bangalore,407,C291,12.89216,77.56479,560062,105.7,0.949,232.54,32.14,,97.44,0.875,214.368,27.98,,158.35,1.422,348.37,37.74,,129.21,1.16,284.262,34.83,,118.93,1.068,261.646,31.67,,125.99,1.131,277.178,26.22,,147.16,1.321,323.752,32.22,
Bangalore,130,C292,13.04478,77.57173,560094,4908.92,44.07,10799.62,53.14,,4742.81,42.579,10434.18,52.13,,4275.71,38.385,9406.562,53.61,,4903.67,44.023,10788.07,51.31,,4756.62,42.703,10464.56,52.31,,4989.04,44.789,10975.89,52.58,,5251.96,47.149,11554.31,53.64,
Bangalore,515,C293,13.06625,77.57672,560097,3196.33,28.695,7031.926,62.15,,2620.35,23.524,5764.77,62.17,,3020.55,27.117,6645.21,66.71,,3507.39,31.488,7716.258,66.24,,3126.49,28.068,6878.278,68.32,,3009.44,27.017,6620.768,68.2,,4224.46,37.925,9293.812,66.72,
Bangalore,42,C294,12.88732,77.57808,560062,468,4.201,1029.6,49.59,,413.9,3.716,910.58,48.37,,638.69,5.734,1405.118,55.61,,453.85,4.074,998.47,53.86,,497.96,4.47,1095.512,52.85,,624.06,5.602,1372.932,52.68,,455.34,4.088,1001.748,51.02,
Bangalore,327,C295,13.03547,77.5923,560024,1376.43,12.357,3028.146,51.02,,1129.24,10.138,2484.328,50.27,,1265.42,11.36,2783.924,58.06,,1669.9,14.992,3673.78,55.92,,1186.13,10.648,2609.486,58.15,,1618.12,14.527,3559.864,56.72,,1581.4,14.197,3479.08,58.15,
Bangalore,41,C296,13.04978,77.6087,560024,871.8,7.827,1917.96,32.72,,1071.72,9.621,2357.784,32.01,,858.73,7.709,1889.206,33.69,,766.63,6.882,1686.586,33.42,,1028.44,9.233,2262.568,32.87,,827.45,7.428,1820.39,32.98,,1112.67,9.989,2447.874,32.11,
Bangalore,44,C297,12.87951,77.61212,560076,346,3.106,761.2,51.2,,286.76,2.574,630.872,40.96,,419.27,3.764,922.394,49.16,,339.78,3.05,747.516,45.78,,315.8,2.835,694.76,39.76,,404.93,3.635,890.846,43.86,,355.52,3.192,782.144,46.39,
Bangalore,95,C298,13.00317,77.62283,560084,171.88,1.543,378.136,47.15,,239.1,2.147,526.02,51.3,,153.19,1.375,337.018,45.83,,310.94,2.791,684.068,45.16,,158.37,1.422,348.414,44.26,,146.53,1.315,322.366,46.02,,216.39,1.943,476.058,47.14,
Bangalore,123,C299,13.04119,77.63989,560043,141.4,1.269,311.08,18.75,,274.6,2.465,604.12,21.67,,162.47,1.459,357.434,21.88,,167.82,1.507,369.204,22.22,,194.02,1.742,426.844,20,,127.75,1.147,281.05,18.84,,204.42,1.835,449.724,21.31,
Bangalore,112,C300,12.91212,77.64455,560068,53.4,0.479,117.48,17.5,,31.41,0.282,69.102,15,,39.95,0.359,87.89,16,,34.92,0.313,76.824,17.5,,37.73,0.339,83.006,20,,44.57,0.4,98.054,20,,29.92,0.269,65.824,12.5,
Bangalore,472,C301,12.8492,77.65058,560100,113.9,1.023,250.58,18.37,,95.48,0.857,210.056,20.51,,121.46,1.09,267.212,27.08,,169.55,1.522,373.01,29.63,,192.29,1.726,423.038,33.67,,227.01,2.038,499.422,26.12,,169.85,1.525,373.67,30.96,
Bangalore,393,C302,12.95912,77.65165,560017,44,0.395,96.8,3.81,,47.84,0.429,105.248,2.37,,43.66,0.392,96.052,2.97,,54.91,0.493,120.802,3.05,,18.93,0.17,41.646,2.54,,43.3,0.389,95.26,5.51,,79.24,0.711,174.328,7.12,
Bangalore,422,C303,12.95775,77.65667,560103,153.7,1.38,338.14,21.47,,139.39,1.251,306.658,15.76,,155.05,1.392,341.11,16.09,,96.9,0.87,213.18,14.71,,100.91,0.906,222.002,14.52,,120.69,1.083,265.518,12.75,,118.94,1.068,261.668,13.74,
Bangalore,487,C304,12.86142,77.66027,560100,108.6,0.975,238.92,46.15,,79.51,0.714,174.922,38.46,,56.88,0.511,125.136,46.43,,73.53,0.66,161.766,35,,46.72,0.419,102.784,40.63,,95.95,0.861,211.09,41.25,,55.79,0.501,122.738,35.94,
Bangalore,348,C305,13.06292,77.66056,560077,3941.3,35.383,8670.86,13.96,,4837.62,43.43,10642.76,13.69,,4744.86,42.597,10438.69,14.9,,4522.62,40.602,9949.764,14.47,,4327.43,38.85,9520.346,14.25,,4525.13,40.624,9955.286,14.23,,4866.39,43.688,10706.06,14.23,
Bangalore,69,C306,12.97541,77.66532,560075,87.08,0.782,191.576,15,,84.79,0.761,186.538,14.46,,69.16,0.621,152.152,13.46,,92.48,0.83,203.456,14.77,,100.13,0.899,220.286,15.38,,93.46,0.839,205.612,15.38,,95.96,0.861,211.112,13.54,
Bangalore,518,C307,13.05559,77.66682,560077,97.4,0.874,214.28,37.5,,122.09,1.096,268.598,33.85,,123.35,1.107,271.37,32.69,,127.71,1.147,280.962,39.23,,86.43,0.776,190.146,29.81,,93.13,0.836,204.886,30.77,,110.39,0.991,242.858,28.89,
Bangalore,96,C308,12.89977,77.67254,560035,186.6,1.675,410.52,56.62,,222.44,1.997,489.368,55.88,,258.81,2.323,569.382,59.41,,171.24,1.537,376.728,58.82,,159.18,1.429,350.196,55.88,,226.78,2.036,498.916,55.29,,212.18,1.905,466.796,54.41,
Bangalore,100,C309,12.89834,77.67284,560035,28.9,0.259,63.58,16.67,,32.51,0.292,71.522,18.33,,27.55,0.247,60.61,17.33,,34.26,0.308,75.372,20,,19.53,0.175,42.966,10,,48.82,0.438,107.404,17.33,,18.37,0.165,40.414,13.33,
Bangalore,511,C310,12.82949,77.70838,560099,564.5,5.068,1241.9,44.53,,463.76,4.163,1020.272,43.62,,356.62,3.202,784.564,43.18,,455.48,4.089,1002.056,41.98,,354.49,3.182,779.878,41.53,,394.28,3.54,867.416,37.18,,377.66,3.39,830.852,39.42,
Bangalore,429,C311,12.97972,77.71166,560048,41.2,0.37,90.64,18.75,,53.77,0.483,118.294,17.14,,19.18,0.172,42.196,9.82,,51.14,0.459,112.508,22.32,,36.88,0.331,81.136,15,,29.17,0.262,64.174,13.39,,52,0.467,114.4,20.54,
Bangalore,404,C312,12.96648,77.71333,560037,325.6,2.923,716.32,32.49,,317.79,2.853,699.138,31.5,,243.77,2.188,536.294,32.4,,222.77,2,490.094,32.14,,267.21,2.399,587.862,30.41,,242.22,2.175,532.884,30.87,,309.26,2.776,680.372,32.83,
Bangalore,502,C313,12.98106,77.72876,560066,491.58,4.413,1081.476,30.76,,586.96,5.269,1291.312,30.6,,356.74,3.203,784.828,26.75,,305.94,2.747,673.068,21.18,,647.84,5.816,1425.248,28.92,,461.34,4.142,1014.948,23.74,,518.33,4.653,1140.326,25.13,
Bangalore,516,C314,12.9813,77.72985,560066,107.4,0.964,236.28,19.44,,165.02,1.481,363.044,17.72,,124.69,1.119,274.318,19.44,,131.21,1.178,288.662,18.25,,175.16,1.572,385.352,20.32,,107.43,0.964,236.346,13.49,,113.86,1.022,250.492,16.67,
Bangalore,372,C315,12.96438,77.7399,560066,6514.95,58.488,14332.89,44.95,,6508.82,58.433,14319.4,44.74,,5965.88,53.559,13124.94,45.51,,6554.96,58.847,14420.91,46.57,,5323.26,47.79,11711.17,46.76,,6549.24,58.796,14408.33,44.89,,5859.3,52.602,12890.46,40.94,
Bangalore,595,C316,13.00196,77.7571,560066,0,0,0,0,,44.82,0.402,98.604,11.9,,25.87,0.232,56.914,5.36,,38.92,0.349,85.624,4.76,,28.41,0.255,62.502,2.38,,34.93,0.314,76.846,5.95,,5.2,0.047,11.44,1.19,
